graph_image,graph_complexity,question_complexity,visualisation_type,update_questions,answer,question_id,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,start.started,text_6.started,key_start_experiment_2.started,start.stopped,key_start_experiment_2.keys,key_start_experiment_2.rt,key_start_experiment_2.duration,instructions.started,text_2.started,legend_instructions.started,instructions.stopped,show_cross.started,txt_show_cross.started,show_cross.stopped,trial.started,image.started,keypress.started,trial.stopped,keypress.keys,keypress.rt,keypress.duration,break_2.started,text_4.started,text_5.started,break_2.stopped,long_break.started,long_break.stopped,text_countdown.started,end.started,text.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 51,source_file,graph_nodes,question_level,adaptation,semi_subtype,keypress_norm,responded_in_time,rt_observed,rt,folder_name,rt_imputed,answer_norm,has_answer_key,is_correct,extremes_only_analysis,analysis_note,text_4.stopped,text_5.stopped,txt_show_cross.stopped,Unnamed: 54,text_2.stopped,legend_instructions.stopped,Unnamed: 53,Unnamed: 52,Unnamed: 56
samples/12 node/12_nodes_S00093/no_caption/fully_adapted.png,12.0,2.0,fully_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.0,27.0,27.0,38.0,1291.6518025998955,,,,,,,,,1291.6308045999613,1291.6518025998955,1291.6518025998955,1306.6412891999353,1306.6413047999376,1306.6578839999856,1307.64274619997,1307.6428126998944,1307.7374861999417,1307.7374861999417,1325.6398948999122,0.0,1322.4679753999226,0.3511425000615418,1325.6423509999877,1325.6566305999877,1325.6566305999877,1329.644227199955,1329.6442421999527,1329.6442618999863,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,2,fully_adapted,,0,True,14.730489199980866,14.730489199980866,Roro,False,1,True,False,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00081/no_caption/fully_adapted.png,12.0,1.0,fully_adapted,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,28.0,28.0,34.0,1329.6620451000051,,,,,,,,,1329.644588499912,1329.6620451000051,1329.6620451000051,1344.6571070998907,1344.657125699916,1344.673798099975,1345.6581251999596,1345.6582088998985,1345.756222199998,1345.756222199998,1363.6559371999465,7.0,1362.3962067998946,0.2402197000337764,1363.658759099897,1363.673489299952,1363.673489299952,1367.6590908999788,1367.659104899969,1367.659125899896,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,1,fully_adapted,,7,True,16.63998459989648,16.63998459989648,Roro,False,7,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00003/no_caption/non_adapted.png,12.0,1.0,non_adapted,How many CYBER OBSERVABLE nodes are in the graph?,4.0,How many CYBER OBSERVABLE nodes are in the graph?,0.0,29.0,29.0,24.0,1367.676090899971,,,,,,,,,1367.6593732999172,1367.676090899971,1367.676090899971,1382.6717904999389,1382.671815599897,1382.6882291999646,1383.6731448000064,1383.6732066998957,1383.7776809999486,1383.7776809999486,1401.6711586999008,4.0,1392.5808883999707,0.206454399973154,1401.674986799946,1401.687202599947,1401.687202599947,1405.673595799948,1405.6736089999322,1405.673627799959,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,1,non_adapted,,4,True,8.803207400022075,8.803207400022075,Roro,False,4,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00006/no_caption/non_adapted.png,12.0,1.0,non_adapted,How many nodes have TLP:GREEN?,1.0,How many nodes have TLP:GREEN?,0.0,30.0,30.0,25.0,1405.693295200006,,,,,,,,,1405.673866899917,1405.693295200006,1405.693295200006,1420.6874545000028,1420.6874880999094,1420.7034118999727,1421.6871065999148,1421.687144699972,1421.777176299947,1421.777176299947,1439.6854438999435,1.0,1433.5797824999318,0.255614300025627,1439.6879121999957,1439.701893899939,1439.701893899939,1443.6914814999327,1443.6914998999564,1443.691529899952,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,1,non_adapted,,1,True,11.802606199984666,11.802606199984666,Roro,False,1,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00087/no_caption/fully_adapted.png,12.0,2.0,fully_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,3.0,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,31.0,31.0,36.0,1443.711807899992,,,,,,,,,1443.692089099903,1443.711807899992,1443.711807899992,1458.7016471999232,1458.701664299937,1458.7194127999246,1459.7051965999417,1459.7052567999344,1459.8074216999812,1459.8074216999812,1477.7041610999731,3.0,1468.3868425999535,0.2083097000140696,1477.7097409999697,1477.7207403999057,1477.7207403999057,1481.702801699983,1481.7028163999785,1481.7028362998972,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,2,fully_adapted,,3,True,8.57942089997232,8.57942089997232,Roro,False,3,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00014/no_caption/non_adapted.png,6.0,1.0,non_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,,How many low confidence (confidence 1-3) edges exist in the graph?,0.0,32.0,32.0,3.0,1481.7203112998975,,,,,,,,,1481.703081799904,1481.7203112998975,1481.7203112998975,1496.7155549000015,1496.7155685999896,1496.7327368999831,1497.7163983999053,1497.7164475999307,1497.8075157999992,1497.8075157999992,1515.7146722999169,3.0,1506.9234362998975,0.2797812001081183,1515.722958499915,1515.733737799921,1515.733737799921,1519.7188851999815,1519.718912399956,1519.7189609999768,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,1,non_adapted,,3,True,9.115920499898266,9.115920499898266,Roro,False,3,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00065/no_caption/fully_adapted.png,6.0,1.0,fully_adapted,How many CYBER OBSERVABLE nodes are in the graph?,2.0,How many CYBER OBSERVABLE nodes are in the graph?,0.0,33.0,33.0,8.0,1519.7457080999156,,,,,,,,,1519.7195244999602,1519.7457080999156,1519.7457080999156,1534.7300804998958,1534.730094700004,1534.7469691999722,1535.7312991999788,1535.731362999999,1535.831442099996,1535.831442099996,1553.729314199998,2.0,1542.1869561999338,0.1597282000584527,1553.7325565000065,1553.7464396998985,1553.7464396998985,1557.732133799931,1557.7321477999212,1557.732165799942,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,1,fully_adapted,,2,True,6.355514099937864,6.355514099937864,Roro,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00096/no_caption/fully_adapted.png,12.0,2.0,fully_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,34.0,34.0,39.0,1557.749055699911,,,,,,,,,1557.7324008999858,1557.749055699911,1557.749055699911,1572.7455479999771,1572.7455617999658,1572.761541099986,1573.745855999994,1573.7458930999271,1573.859943099902,1573.859943099902,1591.7437941998942,4.0,1583.1309190999018,0.4160397000377998,1591.7504700999707,1591.7630992999766,1591.7630992999766,1595.7472704999382,1595.7473199999658,1595.7474231999367,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,2,fully_adapted,,4,True,9.270975999999791,9.270975999999791,Roro,False,4,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00140/no_caption/nodes_color_type.png,6.0,2.0,color_nodes,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0,35.0,35.0,21.0,1595.779092599987,,,,,,,,,1595.7480325999204,1595.779092599987,1595.779092599987,1610.7594470999902,1610.7594750999706,1610.7764126999537,1611.760663999943,1611.7607288999716,1611.869709999999,1611.869709999999,1629.7583176000044,0.0,1624.4432652998948,0.4076438000192866,1629.7652987999609,1629.7771977999946,1629.7771977999946,1633.762611299986,1633.762629399891,1633.7626562999794,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,2,semi_adapted,color_nodes,0,True,12.573555299895816,12.573555299895816,Roro,False,0,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00005/no_caption/non_adapted.png,6.0,1.0,non_adapted,How many nodes have TLP:GREEN?,3.0,How many nodes have TLP:GREEN?,0.0,36.0,36.0,1.0,1633.782404699945,,,,,,,,,1633.7630234999815,1633.782404699945,1633.782404699945,1648.7748261999805,1648.7748402999714,1648.7911875999998,1649.7754069999792,1649.7754480999429,1649.8694676999005,1649.8694676999005,1667.773393699899,3.0,1662.6353239999153,0.1113235000520944,1667.7795607999433,1667.7921545999125,1667.7921545999125,1671.7630763999186,1671.7630989999743,1671.7631286999676,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,1,non_adapted,,3,True,12.765856300014775,12.765856300014775,Roro,False,3,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00125/no_caption/nodes_shape_tlp.png,6.0,1.0,shape_nodes,How many CYBER OBSERVABLE nodes are in the graph?,2.0,How many CYBER OBSERVABLE nodes are in the graph?,0.0,37.0,37.0,16.0,1671.7825286999578,,,,,,,,,1671.7635185999095,1671.7825286999578,1671.7825286999578,1686.7741777999329,1686.7741981999716,1686.7893762999447,1687.7731450999854,1687.773179999902,1687.860279799905,1687.860279799905,1705.7752827999648,2.0,1693.1471034999704,0.2651154999621212,1705.7856148999415,1705.8005096999696,1705.8005096999696,1709.7748682999518,1709.7749028999824,1709.774965299992,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,1,semi_adapted,shape_nodes,2,True,5.286823700065497,5.286823700065497,Roro,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00150/no_caption/nodes_color_type.png,12.0,2.0,color_nodes,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,6.0,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0,38.0,38.0,45.0,1709.8055802999295,,,,,,,,,1709.775637099985,1709.8055802999295,1709.8055802999295,1724.786970899906,1724.7869842998916,1724.80355089996,1725.787749299896,1725.7877880999586,1725.876283199992,1725.876283199992,1743.7860754999565,5.0,1742.8266284998972,0.1126959000248462,1743.7892353999196,1743.8028592999326,1743.8028592999326,1747.7921527998988,1747.7921769999666,1747.792218599934,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,2,semi_adapted,color_nodes,5,True,16.950345299905166,16.950345299905166,Roro,False,6,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00083/no_caption/fully_adapted.png,6.0,2.0,fully_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.0,39.0,39.0,14.0,1747.8080384999048,,,,,,,,,1747.792793600005,1747.8080384999048,1747.8080384999048,1762.8017127999335,1762.8017486999745,1762.819862699951,1763.8043289999478,1763.8043821000028,1763.9035594000015,1763.9035594000015,1781.8009039999451,3.0,1775.250432199915,0.1845327999908477,1781.8040052999277,1781.8174191999717,1781.8174191999717,1785.80355699989,1785.8035722998902,1785.8035932999337,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,2,fully_adapted,,3,True,11.346872799913399,11.346872799913399,Roro,False,1,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00017/no_caption/non_adapted.png,6.0,2.0,non_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,1.0,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,40.0,40.0,4.0,1785.8348009999609,,,,,,,,,1785.8039145999355,1785.8348009999609,1785.8348009999609,1800.8165619999636,1800.816576299956,1800.8330140999751,1801.816844799905,1801.8168811999492,1801.8998688999563,1801.8998688999563,1819.815380499931,1.0,1813.0360800999915,0.1990983999567106,1819.8178682998987,1819.832033099956,1819.832033099956,1823.8236168998992,1823.823635399924,1823.8236627998997,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,2,non_adapted,,1,True,11.136211200035177,11.136211200035177,Roro,False,1,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00020/no_caption/non_adapted.png,6.0,2.0,non_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,2.0,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0,41.0,41.0,5.0,1823.8506892999867,,,,,,,,,1823.8240271999969,1823.8506892999867,1823.8506892999867,1838.8332484998973,1838.8332818999188,1838.849114199984,1839.8337864999196,1839.8338467999129,1839.917951599928,1839.917951599928,1857.8341637999984,,,,1857.8392878999,1857.8517997999445,1857.8517997999445,1861.8334497999167,1861.833463899908,1861.83348339994,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,2,non_adapted,,,False,,,Roro,False,2,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00086/no_caption/fully_adapted.png,6.0,2.0,fully_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,42.0,42.0,15.0,1861.852038099896,,,,,,,,,1861.8337329999777,1861.852038099896,1861.852038099896,1876.8456219999352,1876.845634199912,1876.862577299937,1877.8463257999392,1877.846363699995,1877.9472081999995,1877.9472081999995,1895.844558699988,0.0,1886.6997193999125,0.198533600079827,1895.848816499929,1895.8637922999917,1895.8637922999917,1899.833675899892,1899.833698499948,1899.833729899954,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,2,fully_adapted,,0,True,8.752511199912988,8.752511199912988,Roro,False,0,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00071/no_caption/fully_adapted.png,6.0,1.0,fully_adapted,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,43.0,43.0,10.0,1899.857901899959,,,,,,,,,1899.834204899962,1899.857901899959,1899.857901899959,1914.8437765999695,1914.8437948999929,1914.861678999965,1915.848084599944,1915.8481332999652,1915.942414399935,1915.942414399935,1933.842993099941,3.0,1927.82658559992,0.2078784999903291,1933.8457943999676,1933.8588025999488,1933.8588025999488,1937.8458105999744,1937.8458254999716,1937.8458467999008,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,1,fully_adapted,,3,True,11.884171199985076,11.884171199985076,Roro,False,1,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00002/no_caption/non_adapted.png,6.0,1.0,non_adapted,How many CYBER OBSERVABLE nodes are in the graph?,5.0,How many CYBER OBSERVABLE nodes are in the graph?,0.0,44.0,44.0,0.0,1937.8623664999611,,,,,,,,,1937.846098499955,1937.8623664999611,1937.8623664999611,1952.860953999916,1952.8609674999025,1952.875128099928,1953.85879009997,1953.8588326999447,1953.952278199955,1953.952278199955,1971.85710439994,5.0,1961.490626099985,0.2168734999140724,1971.8647930999289,1971.875848799944,1971.875848799944,1975.860183599987,1975.8602013000052,1975.860227999976,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,1,non_adapted,,5,True,7.538347900030203,7.538347900030203,Roro,False,5,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00090/no_caption/fully_adapted.png,12.0,2.0,fully_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,1.0,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0,45.0,45.0,37.0,1975.879909299896,,,,,,,,,1975.8605004999556,1975.879909299896,1975.879909299896,1990.873258999898,1990.8732857999855,1990.890191099956,1991.8734142999165,1991.87345059996,1991.9592205999647,1991.9592205999647,2009.8722399999388,,,,2009.874888899969,2009.88876719994,2009.88876719994,2013.8748367999212,2013.874854799942,2013.8748789998936,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,2,fully_adapted,,,False,,,Roro,False,1,True,False,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00153/no_caption/nodes_size_value.png,12.0,2.0,size_nodes,Count the number of MALWARE nodes with high connection counts (node size 7-10),,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.0,46.0,46.0,46.0,2013.8935307000063,,,,,,,,,2013.8753270999296,2013.8935307000063,2013.8935307000063,2028.8882833999812,2028.888312199968,2028.904928099946,2029.8889108999865,2029.8890085999155,2029.9895775999173,2029.9895775999173,2047.8863493999236,3.0,2047.6585773999104,0.0638682000571861,2047.8961591999976,2047.9111905999016,2047.9111905999016,2051.892448099912,2051.8924632999115,2051.8924943999154,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,2,semi_adapted,size_nodes,3,True,17.668999799993117,17.668999799993117,Roro,False,1,True,False,False,all adaptation levels,,,,,,,,,
